Feature_ID	Taxon	Consensus
398dc9c5ed1a49a7a721beb05ddb1925	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS_17;uncultured_bacterium;uncultured_bacterium	0.7
399e2afe75e1225bfc99f49570bc0cdb	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dyella	0.7
39a018420e654e7a561a2cd1932537ba	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured;uncultured_bacterium;uncultured_bacterium	0.6
39b2fe8aaa412e12fa837bb0e3cd0398	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured;uncultured_bacterium	0.6
39c9f29fe4ae53787a6b0eec0f966ebc	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;0319-6M6;uncultured_bacterium;uncultured_bacterium	1.0
39cd34c62dc0da8ca1cc4cc95b42e8f3	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.7
39e11665f527dff744919b6d084ad8d4	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	1.0
39e1a26c27a97325f6bbf0f2f0f0eb87	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Nordella	0.8
39d396628fe54f81e9c45cfe4e5ee443	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	0.9
39eb69f77488734d1002a57c90b8cc5e	Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae_(Subgroup_3);Candidatus_Solibacter	1.0
39f77d8e8db82ca669c5d825856a3624	Bacteria;Acidobacteria;Holophagae;Subgroup_7;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.8
3a0c1321ebad1dfbd01b70a09aa6e30b	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1.0
3a25f1d8f97df7c60195b70cf125a724	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.9
3a0250a971684c447a724e08713a5ef2	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter	1.0
3a2ff3982ad611a7f1103d1647765966	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;alphaI_cluster	0.7
3a762264878e5b3c87c88e2264be144c	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group	1.0
3a864306286f49631d1fb4f653ce9e16	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;Tepidisphaera	0.6
3aa9f22c732d7222492e9437a90a72be	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;uncultured;uncultured_bacterium;uncultured_bacterium	0.9
3ab217cb0bb05724ab85922ee57cdb25	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Patulibacteraceae;Patulibacter;uncultured_bacterium	0.8
3ac809b8c7781a1c6c99dff4052a711d	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora	0.6
3af8c7ed5a72ec139abfc18655a80105	Bacteria;Parcubacteria;Candidatus_Azambacteria;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.7
3aefe1b3746828aa2df6d3d62037d150	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;uncultured	0.6
3b0582815b15581415b560d363d06b30	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis	0.7
3b4274ceec7afba6fb2b25cbca911355	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia	0.8
3b14ecede7c934ec9385d3886c709dfb	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	1.0
3b4d3727ea87ddeac6be0f005ec8b36a	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
3b60a86ebb4e1212fc51d721ba7be3ae	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter	1.0
3b61dc0d3fcc163f2ad9231a988a1991	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42;uncultured_bacterium;uncultured_bacterium	0.6
3b6dd15a8e5479a3b703da01d6c0856b	Bacteria;Acidobacteria;Holophagae;Subgroup_7;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
3ba499a48ed930a75fffd93664ff2145	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus	1.0
3bb76416eb316e75cf06adaa5834aa53	Bacteria;Saccharibacteria;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
3bb122f50e3d85c1897d3f935fd983bb	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Ambiguous_taxa	0.7
3bce920aa91c356c13eefa5d10cc1218	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Gsoil-1167	0.6
3b42803064c7cbb9a38c89bef3d2c0db	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111	1.0
3bee2caa40dc2011ae05a5c735704e30	Bacteria;Proteobacteria;Gammaproteobacteria	1.0
3bffd351cb4bee1bfbc1ac53528cced6	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas	0.8
3bd3a27c3602f382004fab50d119d5ad	Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Angustibacter;uncultured_bacterium	0.6
3c238eff161ac39deebcd83b734e94d0	Bacteria;Chloroflexi;Ktedonobacteria;C0119;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.8
3c274d9bb40451e4efa31f12aeb04158	Bacteria;Chloroflexi;Ktedonobacteria;JG30-KF-AS9;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.8
3c466c77cb69ee7915ab1100109c38a8	Bacteria;Chloroflexi;KD4-96;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.7
3c3d53e0ded0e38b20433a67464e57f9	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Aquincola	0.7
3c576d0b0c4a66c3cf29db6d6635b595	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group	1.0
3c5c6bc92ca7ae8dbefcff0cd82d575f	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.9
3c7023d96607a0394d410f17bad29a77	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Perlucidibaca;Ambiguous_taxa	0.6
3c69931f3a4f73948ab67a1249678525	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Ambiguous_taxa	0.6
3c76e1c9d793e242a9a383da411901aa	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
3c909a95f78f1fb183d8c10f33f0fbe5	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	1.0
3c9e456a25d686be8404f0002f42b4c7	Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae_(Subgroup_4);RB41	1.0
3c9223e6e9fe78837fd39864dfda9596	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella;uncultured_bacterium	0.6
3caddd09771415ef4a8954a004918860	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group	1.0
3cb73bc00762928a4618ba5cd102a245	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum	0.7
3cefaaa59fa5cdb85e9bad23860b6e0a	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured_bacterium	0.8
3cd17514f8e0c9b774632e89cfa3355a	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura	1.0
3cc7e6f6f06bc553d25bbaec24830dfb	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	1.0
3d28c3b04de008c2b57a71a328592462	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella	0.9
3d63ae65dbc176719630b7b706f57ba3	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Rummeliibacillus	0.6
3d0b351a4cf39d954341cf5435442629	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum	0.7
3d832ba13b378ddc94965995da79b2c6	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;uncultured;uncultured_bacterium	0.9
3d8edc67441320220c97f4fa865b96e0	Bacteria;Actinobacteria;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora	0.6
3d424450b4ff62e352865a470bd18865	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Tahibacter	1.0
3d6e2d4e6bcc2022bc56faa9a21525de	Bacteria;Chloroflexi;Ktedonobacteria;JG30-KF-AS9;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	1.0
3d97b943ee64d7755527009773c0a976	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter	0.6
3db97f0045c992b66f1d8501703e3574	Bacteria;Acidobacteria;Holophagae;Subgroup_7;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.9
3d844ca8401012d767bc085b3add3f5e	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora	0.6
3dce8fcbf83d83319d5171977fb1f044	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;uncultured;uncultured_bacterium	0.8
3dcfb6fd1487fcf9ac51a77b7bd788cb	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	1.0
3de4340a00daa3c54a849c8f80219b35	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Ambiguous_taxa	0.7
3ded34ad14d6911ab952043ae9696d49	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis	0.6
3e1f19e1ba7ab840f84a47fda21089ee	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora	0.9
3df671c52f84f3f6a6413c3f21d067a5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	1.0
3e20decb7aef6c010294e715ee929ae8	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0.8
3e2b413d5de22e871dbcd45a78219654	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.9
3e5d9c64461e754ea5ca90b000cd85cc	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	1.0
3e6be46d728cc1dab2da59d4878b4408	Bacteria;Acidobacteria;Subgroup_17	1.0
3eaf0eaee4866445f163efbcb980de14	Bacteria;Armatimonadetes;uncultured;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.9
3e90e0b2b9972d0925e93c58904be39d	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured	0.6
3e6cc38c7d9907b46caaa36f0148c565	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.9
3eaf20fb3e94721b16a2231a0ecbddf8	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;YNPFFP1;uncultured_bacterium;uncultured_bacterium	0.6
3eb562387b81655ff6cd6c0dca14ae17	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis	1.0
3eaf8cd358fa6b314dd1546dfab96fe1	Bacteria;Proteobacteria;Betaproteobacteria;SC-I-84	1.0
3ebc17724b13ebfe3894b8d33f6365be	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);uncultured	1.0
3ebfe7e23345467c72f8718eea29b12d	Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;uncultured_bacterium	0.7
3ed5ec147bbd326ee15a4473c5b87f22	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
3edd06983329252ffe28c8b0e19a9f6d	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured_bacterium;uncultured_bacterium	0.8
3f4b741c0506a88f8ded39f43a8bb92e	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis	1.0
3efdcecf2a596aa0b65d0ca29210de34	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	1.0
3ee87a30de22b9c0ff1828711bb29078	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.8
3edacb0b884bbabacf5fe2306ff104bf	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Tahibacter;uncultured_bacterium	0.6
3f4d25e7420f918189be048edcd4a538	Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae_(Subgroup_3);Candidatus_Solibacter	1.0
3f620429573ef4d7af76fbfc3cb96207	Bacteria;Acidobacteria;Subgroup_6;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
3f7e34b714337e39a0a92cbf068717fc	Bacteria;Chloroflexi;Ktedonobacteria;C0119;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.9
3f7efe59a4862f7666bed07cf771fcb3	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured	1.0
3ee260c03a74f0147468ed8bae099a5e	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured_bacterium	0.9
4025bf9eeef07158ee9bfdee2e0ff921	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured	0.6
3feb485f45c362ce7d505c5dd778eeed	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Mizugakiibacter	1.0
402f2f0bb6b8565b7a57aaf8141f54ca	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;uncultured_bacterium	0.6
40316025bc5f165ded3bb5ca73fd148d	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured_bacterium	0.8
403974b4e512e373b8ee314454f4f41b	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter	1.0
40506dc48b8e4a3417e404d07bad5974	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Gemmata;uncultured_bacterium	0.6
4061b605fe9322b093e227efef151409	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae	1.0
40506f40f58cb593c4bbdcff9510b798	Bacteria;Acidobacteria;Subgroup_6	1.0
3fb91d20200075dd2f284b0909f943b5	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Dongia	0.9
4066b31ea6a10f440460679f078e0876	Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae_(Subgroup_3);Candidatus_Solibacter	1.0
406917f98ce8fcfc449b308118a782a0	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1.0
408e1fdf7e82567d58212b2e790f7fe9	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured_bacterium	0.7
40ad95c8b2c120912bfff1f1eea12cd5	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter	0.9
40b3f4eaf5f976b0850c8d7a603a8031	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Paraburkholderia	1.0
40c81b69b1e79250297759d6f981de84	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae	1.0
40c9e229af4977a1df8cae0a183083d9	Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia	0.7
412c701db047789c580fc9b390f4a667	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
412d81d552ca156905feb072ea896681	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured_bacterium;uncultured_bacterium	0.6
413e8a842aa403d64260a778f4636192	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Rhizomicrobium	1.0
4154b6c21e41bcd33151829e7d7041fa	Bacteria;Cyanobacteria;Melainabacteria;Vampirovibrionales;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.6
41452bafa4093acf3df277f328cec166	Bacteria;Firmicutes;Bacilli;Bacillales;Family_XII;Exiguobacterium	1.0
4159aeecf55e817ba0bc24f583f4bbd1	Bacteria;Acidobacteria;Holophagae;Subgroup_10;ABS-19;uncultured_bacterium;uncultured_bacterium	0.7
41652323fec2cfd5f0edc7ce88320de8	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Pirellula;uncultured_bacterium	0.6
4169bf8f6343ea5deeda2e61a5a78210	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Dactylosporangium	1.0
416eea561f5fc35629ef61a0786aefa2	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1.0
40f989348c8666c6890a6e1b77211153	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae	0.8
41781a851b87cc1fbe72da685b37e6d6	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Niastella	0.9
419363d6c01e0530014c2969b7098bbe	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis	1.0
41bb14fc6d48987257ba58fb0c4029f5	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Ambiguous_taxa	0.6
41ab5460e95ec912220c13b221eef51a	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Paraburkholderia	1.0
41cc6410f22cc84c7b46478ba7ba9955	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured;uncultured_bacterium;uncultured_bacterium	0.6
41f865078d53b80aa8081ea9698b506d	Bacteria;Acidobacteria;Holophagae;Subgroup_7;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.9
41d5af17be7110b762c91ca68d509eda	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;uncultured_bacterium	0.8
41ff725052c9d15860f18a04abdfd39a	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes	0.9
4202d061c6a40c70e70c2b36792e99e2	Bacteria;Actinobacteria;MB-A2-108	1.0
42034c64fafedbc75a110e188a670bf0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Paraburkholderia	1.0
420b15f0c43a0f6ab4bbd0d81eff04ee	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium	1.0
4221bf11d3602251d8a48d1830018f75	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Niastella	0.9
422977b3b1e77f459e3d5efce28a6df7	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Modestobacter	1.0
4231f0ea98af9731f1b63bd985424d9c	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_Incertae_Sedis;Reyranella	1.0
42375699bd6c70737c3e92b1378f402d	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Rhizomicrobium;uncultured_bacterium	0.6
4238f502f2aaf85f1167065882779d39	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;NS11-12_marine_group;Ambiguous_taxa;Ambiguous_taxa	0.6
421d64a995dbcba094e4a0d8d8fdf278	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;uncultured	0.7
424f395de2a2604aefed4e0b3a8c60ee	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;uncultured_bacterium	0.6
42675806f1323bae7ae8257dd3c9fcff	Bacteria;Saccharibacteria;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.8
42761514c13df6110907e8d95af7af9e	Bacteria;Acidobacteria;Subgroup_6	1.0
427de3377089f603e2c5f1ec433b3536	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;uncultured;uncultured_bacterium	0.6
427f6f6dd67a6f8ee2d11b01dfbcfdb5	Bacteria;Verrucomicrobia;OPB35_soil_group;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	0.7
428a3291b03f920edefb9e6baa5a980d	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Ambiguous_taxa	0.6
42af08ff4a45859cf4357a41c164966e	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;env.OPS_17	1.0
42b4a40ccdff6636e8d24487a2710b3a	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	1.0
42c2cf85417810aeb2581b716d64e2e7	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured_bacterium	0.9
42cb08e299093632c0029e7c6714f6e3	Bacteria;Proteobacteria;Betaproteobacteria;SC-I-84	1.0
42d411a987cc05829897791280b0b0ec	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter	1.0
42ef70df89b23933577f6b30313f4cf9	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Gemmata;uncultured_bacterium	0.6
42fbddad8a098579cf2412325c7aaaa9	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Ambiguous_taxa	0.7
42e931d4ff5ee7d0ffe8c38379cc164f	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured_bacterium;uncultured_bacterium	0.7
42d45087ea2cc9731f594746a2eed417	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured_bacterium	0.7
431431a47f82534ccaedff5e3a665a2c	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured_bacterium;uncultured_bacterium	0.8
4314befc7ce88842dc4c730528cb9d72	Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales	1.0
42d3cc22d45853d2c4d1e64551b9b1ed	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	0.9
433b11a6ecddaf2c804e47ad2b5aea48	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured_bacterium	0.6
4349604a9e40fdc77ce02d39888410d5	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	0.6
4368dd29d45d810ad0809bd0af380fa8	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes	0.7
4373e778cc40c52c582acb48bf84656e	Bacteria;FBP;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium;uncultured_bacterium	1.0
4372f51ccf4a43e5b7216a159c050bc9	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dokdonella	1.0
434ba104aac5bda364c5dd1dc3b57be5	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dokdonella;uncultured_bacterium	0.6
4384759ef9c7e5b62b92d43692be6b79	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;uncultured;uncultured_bacterium	0.6
438ad1bd83eb1ad77f9ddb30b4a7d4bd	Bacteria;Acidobacteria;Subgroup_6	1.0
4397d4e045ff68ecddcccf8291c04383	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);uncultured;uncultured_bacterium	0.6
438f4730bafdbbdcbfe2600d45f20a75	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;0319-6A21;uncultured_bacterium;uncultured_bacterium	1.0
43a39aeba3c73c920495d3ad6a6782c5	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured_bacterium	0.7
43fb1aa458a2d3b127c2b661919bdc60	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Gemmata;uncultured_bacterium	0.9
4409f8940f724e78c9bf3f518ccd54da	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;uncultured_bacterium	0.6
43eef9b14f9d73aded8a8cbe72783218	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	0.6
4409fae3c59b447ecda0afc2955777e7	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured_bacterium;uncultured_bacterium	0.8
440d369e3d36c0babc7a6df7959dd110	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured_bacterium;uncultured_bacterium	0.8
440b9d30315a6ee124ffde3944a0c791	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Singulisphaera	0.7
442d9df8b1028514930ef9699eadb4d5	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter;uncultured_bacterium	0.9
445a45f36c55e8ca15449875582d98b8	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;uncultured;uncultured_bacterium	0.8
4462df938f189c198fc3ee0d8b9a2065	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Phyllobacterium;Ambiguous_taxa	0.6
4479e71a476fd454393075012dffec05	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	0.8
44834662f2b18cb6a1ec31ea5bb8a1aa	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Ambiguous_taxa	0.7
448dd91016a837aa0e0fe159fa667c2c	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;Tepidisphaera	0.6
